Jurisdiction,Date,Mean,Lower,Upper,date_model_run
Canada - Ontario,2020-03-16,24295,11078,52602,2020-04-19
Canada - Ontario,2020-03-17,27236,12341,58731,2020-04-19
Canada - Ontario,2020-03-18,30541,13880,65432,2020-04-19
Canada - Ontario,2020-03-19,33453,15730,72547,2020-04-19
Canada - Ontario,2020-03-20,35826,16932,77065,2020-04-19
Canada - Ontario,2020-03-21,39406,18046,85484,2020-04-19
Canada - Ontario,2020-03-22,45029,20229,94828,2020-04-19
Canada - Ontario,2020-03-23,51370,23367,112262,2020-04-19
Canada - Ontario,2020-03-24,57153,26145,123036,2020-04-19
Canada - Ontario,2020-03-25,62158,29180,134441,2020-04-19
Canada - Ontario,2020-03-26,67129,31233,144047,2020-04-19
Canada - Ontario,2020-03-27,73067,33455,157441,2020-04-19
Canada - Ontario,2020-03-28,79805,36883,171819,2020-04-19
Canada - Ontario,2020-03-29,86350,39660,184720,2020-04-19
Canada - Ontario,2020-03-30,93260,43015,200377,2020-04-19
Canada - Ontario,2020-03-31,99789,46015,214842,2020-04-19
Canada - Ontario,2020-04-01,106276,49084,229563,2020-04-19
Canada - Ontario,2020-04-02,112330,51739,241604,2020-04-19
Canada - Ontario,2020-04-03,118307,54278,254769,2020-04-19
Canada - Ontario,2020-04-04,124551,57503,268201,2020-04-19
Canada - Ontario,2020-04-05,130536,60011,281683,2020-04-19
Canada - Ontario,2020-04-06,136527,62320,296424,2020-04-19
Canada - Ontario,2020-04-07,142941,64684,311972,2020-04-19
Canada - Ontario,2020-04-08,149113,67551,325985,2020-04-19
Canada - Ontario,2020-04-09,155406,70025,338602,2020-04-19
Canada - Ontario,2020-04-10,162118,73564,355237,2020-04-19
Canada - Ontario,2020-04-11,168928,75761,369891,2020-04-19
Canada - Ontario,2020-04-12,176100,78141,381234,2020-04-19
Canada - Ontario,2020-04-13,183283,80441,396736,2020-04-19
Canada - Ontario,2020-04-14,190879,82808,411551,2020-04-19
Canada - Ontario,2020-04-15,198468,85249,426363,2020-04-19
Canada - Ontario,2020-04-16,205989,88679,444392,2020-04-19
Canada - Ontario,2020-04-17,213938,91288,464746,2020-04-19
Canada - Ontario,2020-04-18,221828,94033,482286,2020-04-19
Canada - Ontario,2020-04-19,229884,97317,507347,2020-04-19
Canada - Ontario,2020-04-20,238088,100188,530679,2020-04-19
Canada - Ontario,2020-04-21,246401,103111,555351,2020-04-19
Canada - Ontario,2020-04-22,254874,105964,580303,2020-04-19
Canada - Ontario,2020-04-23,263477,109290,596409,2020-04-19
Canada - Ontario,2020-04-24,272420,112504,627357,2020-04-19
Canada - Ontario,2020-04-25,281652,115815,658161,2020-04-19
Canada - Ontario,2020-04-26,291240,119224,684297,2020-04-19
Canada - Ontario,2020-04-27,301103,122732,701444,2020-04-19
Canada - Ontario,2020-04-28,311196,126344,725165,2020-04-19
Canada - Ontario,2020-04-29,321640,130062,757066,2020-04-19
Canada - Ontario,2020-04-30,332376,133601,781482,2020-04-19
Canada - Ontario,2020-05-01,343491,137214,802458,2020-04-19
Canada - Ontario,2020-05-02,354884,141079,826217,2020-04-19
Canada - Alberta,2020-02-24,146,67,360,2020-04-19
Canada - Alberta,2020-02-25,149,65,336,2020-04-19
Canada - Alberta,2020-02-26,149,66,355,2020-04-19
Canada - Alberta,2020-02-27,149,67,345,2020-04-19
Canada - Alberta,2020-02-28,149,67,345,2020-04-19
Canada - Alberta,2020-02-29,172,68,430,2020-04-19
Canada - Alberta,2020-03-01,234,80,587,2020-04-19
Canada - Alberta,2020-03-02,290,111,690,2020-04-19
Canada - Alberta,2020-03-03,297,133,690,2020-04-19
Canada - Alberta,2020-03-04,297,133,690,2020-04-19
Canada - Alberta,2020-03-05,321,137,760,2020-04-19
Canada - Alberta,2020-03-06,502,159,1580,2020-04-19
Canada - Alberta,2020-03-07,890,207,2409,2020-04-19
Canada - Alberta,2020-03-08,1285,375,3103,2020-04-19
Canada - Alberta,2020-03-09,1549,641,3675,2020-04-19
Canada - Alberta,2020-03-10,1910,764,4416,2020-04-19
Canada - Alberta,2020-03-11,2393,991,5744,2020-04-19
Canada - Alberta,2020-03-12,2881,1177,6895,2020-04-19
Canada - Alberta,2020-03-13,3239,1409,7742,2020-04-19
Canada - Alberta,2020-03-14,3531,1575,8425,2020-04-19
Canada - Alberta,2020-03-15,3804,1689,8969,2020-04-19
Canada - Alberta,2020-03-16,4179,1815,9877,2020-04-19
Canada - Alberta,2020-03-17,4713,2013,11077,2020-04-19
Canada - Alberta,2020-03-18,5359,2295,12843,2020-04-19
Canada - Alberta,2020-03-19,5928,2626,14149,2020-04-19
Canada - Alberta,2020-03-20,6330,2858,15061,2020-04-19
Canada - Alberta,2020-03-21,6732,3025,15961,2020-04-19
Canada - Alberta,2020-03-22,6997,3149,16545,2020-04-19
Canada - Alberta,2020-03-23,7171,3216,16850,2020-04-19
Canada - Alberta,2020-03-24,7309,3283,17236,2020-04-19
Canada - Alberta,2020-03-25,7444,3293,17337,2020-04-19
Canada - Alberta,2020-03-26,7588,3444,17905,2020-04-19
Canada - Alberta,2020-03-27,7879,3535,18559,2020-04-19
Canada - Alberta,2020-03-28,8280,3706,19677,2020-04-19
Canada - Alberta,2020-03-29,8679,3873,20696,2020-04-19
Canada - Alberta,2020-03-30,9076,4049,21694,2020-04-19
Canada - Alberta,2020-03-31,9503,4289,22827,2020-04-19
Canada - Alberta,2020-04-01,9912,4453,23650,2020-04-19
Canada - Alberta,2020-04-02,10340,4606,24447,2020-04-19
Canada - Alberta,2020-04-03,10791,4764,25230,2020-04-19
Canada - Alberta,2020-04-04,11245,4939,26338,2020-04-19
Canada - Alberta,2020-04-05,11725,5176,27329,2020-04-19
Canada - Alberta,2020-04-06,12208,5325,28459,2020-04-19
Canada - Alberta,2020-04-07,12717,5532,29241,2020-04-19
Canada - Alberta,2020-04-08,13230,5751,30513,2020-04-19
Canada - Alberta,2020-04-09,13739,5936,31496,2020-04-19
Canada - Alberta,2020-04-10,14277,6147,32523,2020-04-19
Canada - Alberta,2020-04-11,14812,6398,33919,2020-04-19
Canada - Alberta,2020-04-12,15357,6620,35300,2020-04-19
Canada - Alberta,2020-04-13,15913,6846,36439,2020-04-19
Canada - Alberta,2020-04-14,16477,7125,37719,2020-04-19
Canada - Alberta,2020-04-15,17051,7353,38957,2020-04-19
Canada - Alberta,2020-04-16,17635,7635,40341,2020-04-19
Canada - Alberta,2020-04-17,18242,7838,41413,2020-04-19
Canada - Alberta,2020-04-18,18869,8042,42802,2020-04-19
Canada - Alberta,2020-04-19,19520,8253,44052,2020-04-19
Canada - Alberta,2020-04-20,20191,8481,45241,2020-04-19
Canada - Alberta,2020-04-21,20877,8729,46821,2020-04-19
Canada - Alberta,2020-04-22,21588,8996,48438,2020-04-19
Canada - Alberta,2020-04-23,22319,9393,50317,2020-04-19
Canada - Alberta,2020-04-24,23077,9670,52524,2020-04-19
Canada - Alberta,2020-04-25,23854,9911,55279,2020-04-19
Canada - Alberta,2020-04-26,24635,10093,58163,2020-04-19
Canada - Alberta,2020-04-27,25438,10386,60289,2020-04-19
Canada - Alberta,2020-04-28,26274,10656,63134,2020-04-19
Canada - Alberta,2020-04-29,27142,10813,66294,2020-04-19
Canada - Alberta,2020-04-30,28045,11054,69309,2020-04-19
Canada - Alberta,2020-05-01,28985,11237,72944,2020-04-19
Canada - Alberta,2020-05-02,29962,11567,76770,2020-04-19
Canada - British Columbia,2020-02-13,110,49,242,2020-04-19
Canada - British Columbia,2020-02-14,109,50,223,2020-04-19
Canada - British Columbia,2020-02-15,110,51,229,2020-04-19
Canada - British Columbia,2020-02-16,110,51,228,2020-04-19
Canada - British Columbia,2020-02-17,110,51,228,2020-04-19
Canada - British Columbia,2020-02-18,110,51,228,2020-04-19
Canada - British Columbia,2020-02-19,110,51,228,2020-04-19
Canada - British Columbia,2020-02-20,110,51,228,2020-04-19
Canada - British Columbia,2020-02-21,168,53,616,2020-04-19
Canada - British Columbia,2020-02-22,356,60,1084,2020-04-19
Canada - British Columbia,2020-02-23,606,89,1427,2020-04-19
Canada - British Columbia,2020-02-24,768,317,1663,2020-04-19
Canada - British Columbia,2020-02-25,853,384,1840,2020-04-19
Canada - British Columbia,2020-02-26,955,429,2078,2020-04-19
Canada - British Columbia,2020-02-27,1046,478,2230,2020-04-19
Canada - British Columbia,2020-02-28,1152,519,2599,2020-04-19
Canada - British Columbia,2020-02-29,1289,563,2769,2020-04-19
Canada - British Columbia,2020-03-01,1429,644,2964,2020-04-19
Canada - British Columbia,2020-03-02,1494,691,3170,2020-04-19
Canada - British Columbia,2020-03-03,1573,726,3325,2020-04-19
Canada - British Columbia,2020-03-04,1686,767,3572,2020-04-19
Canada - British Columbia,2020-03-05,1810,829,3850,2020-04-19
Canada - British Columbia,2020-03-06,1903,875,3992,2020-04-19
Canada - British Columbia,2020-03-07,2094,938,4707,2020-04-19
Canada - British Columbia,2020-03-08,2409,1047,5260,2020-04-19
Canada - British Columbia,2020-03-09,2785,1237,6275,2020-04-19
Canada - British Columbia,2020-03-10,3198,1405,6973,2020-04-19
Canada - British Columbia,2020-03-11,3677,1635,7936,2020-04-19
Canada - British Columbia,2020-03-12,4012,1840,8475,2020-04-19
Canada - British Columbia,2020-03-13,4182,1933,8817,2020-04-19
Canada - British Columbia,2020-03-14,4325,2003,9051,2020-04-19
Canada - British Columbia,2020-03-15,4634,2101,9974,2020-04-19
Canada - British Columbia,2020-03-16,5057,2303,10705,2020-04-19
Canada - British Columbia,2020-03-17,5471,2541,11551,2020-04-19
Canada - British Columbia,2020-03-18,5862,2683,12266,2020-04-19
Canada - British Columbia,2020-03-19,6207,2828,13134,2020-04-19
Canada - British Columbia,2020-03-20,6578,3009,14086,2020-04-19
Canada - British Columbia,2020-03-21,7133,3199,15334,2020-04-19
Canada - British Columbia,2020-03-22,7762,3524,16331,2020-04-19
Canada - British Columbia,2020-03-23,8133,3785,17331,2020-04-19
Canada - British Columbia,2020-03-24,8381,3911,17668,2020-04-19
Canada - British Columbia,2020-03-25,8585,3968,18103,2020-04-19
Canada - British Columbia,2020-03-26,8858,4140,18773,2020-04-19
Canada - British Columbia,2020-03-27,9264,4338,19500,2020-04-19
Canada - British Columbia,2020-03-28,9726,4547,20450,2020-04-19
Canada - British Columbia,2020-03-29,10217,4746,21658,2020-04-19
Canada - British Columbia,2020-03-30,10690,4940,22728,2020-04-19
Canada - British Columbia,2020-03-31,11169,5128,23918,2020-04-19
Canada - British Columbia,2020-04-01,11681,5322,24948,2020-04-19
Canada - British Columbia,2020-04-02,12176,5563,26179,2020-04-19
Canada - British Columbia,2020-04-03,12691,5772,27597,2020-04-19
Canada - British Columbia,2020-04-04,13244,5948,29241,2020-04-19
Canada - British Columbia,2020-04-05,13803,6137,30546,2020-04-19
Canada - British Columbia,2020-04-06,14396,6428,31596,2020-04-19
Canada - British Columbia,2020-04-07,14991,6602,32884,2020-04-19
Canada - British Columbia,2020-04-08,15623,6783,34487,2020-04-19
Canada - British Columbia,2020-04-09,16262,7047,35956,2020-04-19
Canada - British Columbia,2020-04-10,16896,7256,37515,2020-04-19
Canada - British Columbia,2020-04-11,17566,7496,39196,2020-04-19
Canada - British Columbia,2020-04-12,18233,7699,40602,2020-04-19
Canada - British Columbia,2020-04-13,18914,7916,42048,2020-04-19
Canada - British Columbia,2020-04-14,19610,8148,43785,2020-04-19
Canada - British Columbia,2020-04-15,20315,8388,46081,2020-04-19
Canada - British Columbia,2020-04-16,21036,8634,48498,2020-04-19
Canada - British Columbia,2020-04-17,21768,8888,50807,2020-04-19
Canada - British Columbia,2020-04-18,22531,9149,52391,2020-04-19
Canada - British Columbia,2020-04-19,23319,9417,53917,2020-04-19
Canada - British Columbia,2020-04-20,24139,9679,55326,2020-04-19
Canada - British Columbia,2020-04-21,24983,9940,56825,2020-04-19
Canada - British Columbia,2020-04-22,25849,10208,58837,2020-04-19
Canada - British Columbia,2020-04-23,26746,10484,61909,2020-04-19
Canada - British Columbia,2020-04-24,27669,10767,64777,2020-04-19
Canada - British Columbia,2020-04-25,28626,11057,67950,2020-04-19
Canada - British Columbia,2020-04-26,29610,11356,70982,2020-04-19
Canada - British Columbia,2020-04-27,30600,11662,74460,2020-04-19
Canada - British Columbia,2020-04-28,31621,11950,77462,2020-04-19
Canada - British Columbia,2020-04-29,32682,12175,80386,2020-04-19
Canada - British Columbia,2020-04-30,33787,12532,82415,2020-04-19
Canada - British Columbia,2020-05-01,34936,12900,86738,2020-04-19
Canada - British Columbia,2020-05-02,36132,13279,91288,2020-04-19
Canada,2020-02-13,112,51,205,2020-04-20
Canada,2020-02-14,112,55,210,2020-04-20
Canada,2020-02-15,111,55,211,2020-04-20
Canada,2020-02-16,130,58,306,2020-04-20
Canada,2020-02-17,176,63,375,2020-04-20
Canada,2020-02-18,214,86,420,2020-04-20
Canada,2020-02-19,223,110,440,2020-04-20
Canada,2020-02-20,223,110,440,2020-04-20
Canada,2020-02-21,279,115,741,2020-04-20
Canada,2020-02-22,471,127,1232,2020-04-20
Canada,2020-02-23,742,172,1583,2020-04-20
Canada,2020-02-24,985,415,2011,2020-04-20
Canada,2020-02-25,1204,548,2359,2020-04-20
Canada,2020-02-26,1467,686,3010,2020-04-20
Canada,2020-02-27,1815,792,3671,2020-04-20
Canada,2020-02-28,2209,1029,4287,2020-04-20
Canada,2020-02-29,2560,1201,4898,2020-04-20
Canada,2020-03-01,2987,1402,5983,2020-04-20
Canada,2020-03-02,3568,1643,6969,2020-04-20
Canada,2020-03-03,4382,2037,9115,2020-04-20
Canada,2020-03-04,5446,2373,10813,2020-04-20
Canada,2020-03-05,6463,3012,12448,2020-04-20
Canada,2020-03-06,7507,3564,15144,2020-04-20
Canada,2020-03-07,9516,4020,20868,2020-04-20
Canada,2020-03-08,12478,5241,25369,2020-04-20
Canada,2020-03-09,15401,7114,29902,2020-04-20
Canada,2020-03-10,18570,8472,37366,2020-04-20
Canada,2020-03-11,23025,10342,46500,2020-04-20
Canada,2020-03-12,28071,13020,55131,2020-04-20
Canada,2020-03-13,32731,15553,62096,2020-04-20
Canada,2020-03-14,37825,17886,73332,2020-04-20
Canada,2020-03-15,43988,20543,85113,2020-04-20
Canada,2020-03-16,50683,23844,96370,2020-04-20
Canada,2020-03-17,57893,27426,110439,2020-04-20
Canada,2020-03-18,65819,31375,125698,2020-04-20
Canada,2020-03-19,73716,35516,139962,2020-04-20
Canada,2020-03-20,81177,39458,154176,2020-04-20
Canada,2020-03-21,90138,43586,170077,2020-04-20
Canada,2020-03-22,102092,48082,196150,2020-04-20
Canada,2020-03-23,116402,55293,219896,2020-04-20
Canada,2020-03-24,131974,62577,253554,2020-04-20
Canada,2020-03-25,148062,71489,279309,2020-04-20
Canada,2020-03-26,163482,79333,310330,2020-04-20
Canada,2020-03-27,179198,87386,341342,2020-04-20
Canada,2020-03-28,195964,95440,371961,2020-04-20
Canada,2020-03-29,214492,104310,403957,2020-04-20
Canada,2020-03-30,232101,112859,439296,2020-04-20
Canada,2020-03-31,250693,121601,474089,2020-04-20
Canada,2020-04-01,268918,130869,507065,2020-04-20
Canada,2020-04-02,286389,139647,538532,2020-04-20
Canada,2020-04-03,303296,147853,567695,2020-04-20
Canada,2020-04-04,319387,155646,595932,2020-04-20
Canada,2020-04-05,335703,163528,628846,2020-04-20
Canada,2020-04-06,351345,171014,661220,2020-04-20
Canada,2020-04-07,367011,178842,690874,2020-04-20
Canada,2020-04-08,383799,186536,732269,2020-04-20
Canada,2020-04-09,399943,194628,768655,2020-04-20
Canada,2020-04-10,416415,201681,802343,2020-04-20
Canada,2020-04-11,433771,208301,850070,2020-04-20
Canada,2020-04-12,451344,215470,889279,2020-04-20
Canada,2020-04-13,469846,224941,929073,2020-04-20
Canada,2020-04-14,488341,231622,956495,2020-04-20
Canada,2020-04-15,507881,238496,993797,2020-04-20
Canada,2020-04-16,527364,249250,1043068,2020-04-20
Canada,2020-04-17,546429,258589,1073492,2020-04-20
Canada,2020-04-18,566547,266523,1117542,2020-04-20
Canada,2020-04-19,586426,273353,1157530,2020-04-20
Canada,2020-04-20,606658,280358,1203231,2020-04-20
Canada,2020-04-21,627189,287543,1244278,2020-04-20
Canada,2020-04-22,647905,295236,1277125,2020-04-20
Canada,2020-04-23,668940,305003,1320051,2020-04-20
Canada,2020-04-24,690204,313270,1355385,2020-04-20
Canada,2020-04-25,712244,321587,1391397,2020-04-20
Canada,2020-04-26,734920,329816,1446955,2020-04-20
Canada,2020-04-27,758400,338262,1490127,2020-04-20
Canada,2020-04-28,782456,346931,1528829,2020-04-20
Canada,2020-04-29,806964,355822,1586706,2020-04-20
Canada,2020-04-30,832231,364940,1658834,2020-04-20
Canada,2020-05-01,858089,374293,1719273,2020-04-20
Canada,2020-05-02,884759,383885,1782629,2020-04-20
Canada,2020-05-03,911961,393723,1834203,2020-04-20
Canada - Quebec,2020-02-23,100,48,199,2020-04-20
Canada - Quebec,2020-02-24,101,48,195,2020-04-20
Canada - Quebec,2020-02-25,103,48,213,2020-04-20
Canada - Quebec,2020-02-26,153,52,552,2020-04-20
Canada - Quebec,2020-02-27,277,56,699,2020-04-20
Canada - Quebec,2020-02-28,392,96,846,2020-04-20
Canada - Quebec,2020-02-29,412,192,849,2020-04-20
Canada - Quebec,2020-03-01,445,206,926,2020-04-20
Canada - Quebec,2020-03-02,561,224,1212,2020-04-20
Canada - Quebec,2020-03-03,887,310,2486,2020-04-20
Canada - Quebec,2020-03-04,1457,426,3386,2020-04-20
Canada - Quebec,2020-03-05,2021,768,4138,2020-04-20
Canada - Quebec,2020-03-06,2289,1085,4699,2020-04-20
Canada - Quebec,2020-03-07,2539,1158,5174,2020-04-20
Canada - Quebec,2020-03-08,2936,1340,5832,2020-04-20
Canada - Quebec,2020-03-09,3319,1565,6698,2020-04-20
Canada - Quebec,2020-03-10,3975,1724,8842,2020-04-20
Canada - Quebec,2020-03-11,5370,2017,11639,2020-04-20
Canada - Quebec,2020-03-12,7247,2928,15129,2020-04-20
Canada - Quebec,2020-03-13,9183,4010,19443,2020-04-20
Canada - Quebec,2020-03-14,11604,5026,24147,2020-04-20
Canada - Quebec,2020-03-15,14382,6373,29720,2020-04-20
Canada - Quebec,2020-03-16,17390,7900,36197,2020-04-20
Canada - Quebec,2020-03-17,20651,9336,42119,2020-04-20
Canada - Quebec,2020-03-18,24224,11159,49850,2020-04-20
Canada - Quebec,2020-03-19,28086,12915,57062,2020-04-20
Canada - Quebec,2020-03-20,32242,15088,64985,2020-04-20
Canada - Quebec,2020-03-21,36625,17099,74495,2020-04-20
Canada - Quebec,2020-03-22,42077,19293,85121,2020-04-20
Canada - Quebec,2020-03-23,49352,22560,101059,2020-04-20
Canada - Quebec,2020-03-24,58199,26319,117765,2020-04-20
Canada - Quebec,2020-03-25,68447,31608,140678,2020-04-20
Canada - Quebec,2020-03-26,78315,36609,158938,2020-04-20
Canada - Quebec,2020-03-27,88577,41659,178859,2020-04-20
Canada - Quebec,2020-03-28,99933,46659,202968,2020-04-20
Canada - Quebec,2020-03-29,112187,52454,227983,2020-04-20
Canada - Quebec,2020-03-30,125415,58868,251551,2020-04-20
Canada - Quebec,2020-03-31,138187,63557,274143,2020-04-20
Canada - Quebec,2020-04-01,151292,68976,305035,2020-04-20
Canada - Quebec,2020-04-02,163621,74597,331694,2020-04-20
Canada - Quebec,2020-04-03,176155,80041,363258,2020-04-20
Canada - Quebec,2020-04-04,188765,84510,384826,2020-04-20
Canada - Quebec,2020-04-05,200881,89014,412498,2020-04-20
Canada - Quebec,2020-04-06,213578,94599,443975,2020-04-20
Canada - Quebec,2020-04-07,225611,99289,471735,2020-04-20
Canada - Quebec,2020-04-08,237086,104257,493709,2020-04-20
Canada - Quebec,2020-04-09,249162,110106,521864,2020-04-20
Canada - Quebec,2020-04-10,260820,115168,545921,2020-04-20
Canada - Quebec,2020-04-11,272822,120000,570920,2020-04-20
Canada - Quebec,2020-04-12,285147,123829,597049,2020-04-20
Canada - Quebec,2020-04-13,297346,129921,621658,2020-04-20
Canada - Quebec,2020-04-14,310045,133618,645355,2020-04-20
Canada - Quebec,2020-04-15,322569,138444,671850,2020-04-20
Canada - Quebec,2020-04-16,335645,144960,699471,2020-04-20
Canada - Quebec,2020-04-17,348792,149043,732459,2020-04-20
Canada - Quebec,2020-04-18,361696,153088,754776,2020-04-20
Canada - Quebec,2020-04-19,375154,157751,776739,2020-04-20
Canada - Quebec,2020-04-20,388436,162033,798847,2020-04-20
Canada - Quebec,2020-04-21,401809,166709,832905,2020-04-20
Canada - Quebec,2020-04-22,415237,172379,871032,2020-04-20
Canada - Quebec,2020-04-23,428803,177057,910729,2020-04-20
Canada - Quebec,2020-04-24,442588,181868,941412,2020-04-20
Canada - Quebec,2020-04-25,456539,186800,971161,2020-04-20
Canada - Quebec,2020-04-26,470992,191869,997437,2020-04-20
Canada - Quebec,2020-04-27,485864,197077,1027895,2020-04-20
Canada - Quebec,2020-04-28,501258,202425,1074421,2020-04-20
Canada - Quebec,2020-04-29,517033,207919,1123034,2020-04-20
Canada - Quebec,2020-04-30,533116,213563,1160952,2020-04-20
Canada - Quebec,2020-05-01,549696,219359,1214007,2020-04-20
Canada - Quebec,2020-05-02,566669,225313,1259105,2020-04-20
Canada - Quebec,2020-05-03,584175,231428,1296808,2020-04-20
Canada - Ontario,2020-02-16,114,61,253,2020-04-20
Canada - Ontario,2020-02-17,114,50,256,2020-04-20
Canada - Ontario,2020-02-18,114,51,243,2020-04-20
Canada - Ontario,2020-02-19,114,51,243,2020-04-20
Canada - Ontario,2020-02-20,114,51,243,2020-04-20
Canada - Ontario,2020-02-21,114,51,243,2020-04-20
Canada - Ontario,2020-02-22,114,51,243,2020-04-20
Canada - Ontario,2020-02-23,114,51,243,2020-04-20
Canada - Ontario,2020-02-24,132,53,327,2020-04-20
Canada - Ontario,2020-02-25,180,59,434,2020-04-20
Canada - Ontario,2020-02-26,241,90,556,2020-04-20
Canada - Ontario,2020-02-27,349,118,975,2020-04-20
Canada - Ontario,2020-02-28,535,157,1302,2020-04-20
Canada - Ontario,2020-02-29,704,269,1570,2020-04-20
Canada - Ontario,2020-03-01,907,354,2276,2020-04-20
Canada - Ontario,2020-03-02,1267,441,2977,2020-04-20
Canada - Ontario,2020-03-03,1641,648,3709,2020-04-20
Canada - Ontario,2020-03-04,1915,842,4121,2020-04-20
Canada - Ontario,2020-03-05,2174,956,4841,2020-04-20
Canada - Ontario,2020-03-06,2625,1084,6042,2020-04-20
Canada - Ontario,2020-03-07,3763,1334,9766,2020-04-20
Canada - Ontario,2020-03-08,5637,1806,13493,2020-04-20
Canada - Ontario,2020-03-09,7593,2899,16993,2020-04-20
Canada - Ontario,2020-03-10,9273,3953,20796,2020-04-20
Canada - Ontario,2020-03-11,11346,4779,25475,2020-04-20
Canada - Ontario,2020-03-12,13767,5918,30161,2020-04-20
Canada - Ontario,2020-03-13,15905,6820,34123,2020-04-20
Canada - Ontario,2020-03-14,17904,7801,38940,2020-04-20
Canada - Ontario,2020-03-15,20531,9082,43971,2020-04-20
Canada - Ontario,2020-03-16,23245,10176,49114,2020-04-20
Canada - Ontario,2020-03-17,26035,11253,56625,2020-04-20
Canada - Ontario,2020-03-18,29193,12954,62574,2020-04-20
Canada - Ontario,2020-03-19,32083,14287,66910,2020-04-20
Canada - Ontario,2020-03-20,34339,15406,72146,2020-04-20
Canada - Ontario,2020-03-21,37625,16272,82000,2020-04-20
Canada - Ontario,2020-03-22,42952,18774,92605,2020-04-20
Canada - Ontario,2020-03-23,49138,21455,105084,2020-04-20
Canada - Ontario,2020-03-24,54702,24065,115864,2020-04-20
Canada - Ontario,2020-03-25,59581,26502,124137,2020-04-20
Canada - Ontario,2020-03-26,63738,28678,132848,2020-04-20
Canada - Ontario,2020-03-27,68065,30394,142319,2020-04-20
Canada - Ontario,2020-03-28,73349,32384,153378,2020-04-20
Canada - Ontario,2020-03-29,79603,35118,165565,2020-04-20
Canada - Ontario,2020-03-30,85677,37773,178396,2020-04-20
Canada - Ontario,2020-03-31,92126,40504,191993,2020-04-20
Canada - Ontario,2020-04-01,98015,43077,204175,2020-04-20
Canada - Ontario,2020-04-02,103769,45538,216900,2020-04-20
Canada - Ontario,2020-04-03,109205,47948,228277,2020-04-20
Canada - Ontario,2020-04-04,114433,50290,238727,2020-04-20
Canada - Ontario,2020-04-05,119837,52845,249626,2020-04-20
Canada - Ontario,2020-04-06,125099,54874,261006,2020-04-20
Canada - Ontario,2020-04-07,130383,57232,272886,2020-04-20
Canada - Ontario,2020-04-08,136008,59514,282277,2020-04-20
Canada - Ontario,2020-04-09,141325,61922,293843,2020-04-20
Canada - Ontario,2020-04-10,146907,63920,307294,2020-04-20
Canada - Ontario,2020-04-11,152875,67253,325420,2020-04-20
Canada - Ontario,2020-04-12,158889,69078,341367,2020-04-20
Canada - Ontario,2020-04-13,165243,71467,357043,2020-04-20
Canada - Ontario,2020-04-14,171594,74137,373449,2020-04-20
Canada - Ontario,2020-04-15,178266,77314,393750,2020-04-20
Canada - Ontario,2020-04-16,184985,79971,413441,2020-04-20
Canada - Ontario,2020-04-17,191629,82152,431288,2020-04-20
Canada - Ontario,2020-04-18,198635,84965,447774,2020-04-20
Canada - Ontario,2020-04-19,205571,87143,466958,2020-04-20
Canada - Ontario,2020-04-20,212635,89376,481174,2020-04-20
Canada - Ontario,2020-04-21,219809,91666,498652,2020-04-20
Canada - Ontario,2020-04-22,227057,94016,517557,2020-04-20
Canada - Ontario,2020-04-23,234423,96489,541234,2020-04-20
Canada - Ontario,2020-04-24,241877,99023,559049,2020-04-20
Canada - Ontario,2020-04-25,249601,101557,573902,2020-04-20
Canada - Ontario,2020-04-26,257552,104156,590715,2020-04-20
Canada - Ontario,2020-04-27,265783,106821,609972,2020-04-20
Canada - Ontario,2020-04-28,274220,109554,628484,2020-04-20
Canada - Ontario,2020-04-29,282822,112358,648189,2020-04-20
Canada - Ontario,2020-04-30,291693,115233,677560,2020-04-20
Canada - Ontario,2020-05-01,300776,118181,704262,2020-04-20
Canada - Ontario,2020-05-02,310145,121209,734448,2020-04-20
Canada - Ontario,2020-05-03,319709,124458,768067,2020-04-20
Canada - Alberta,2020-02-24,147,64,310,2020-04-20
Canada - Alberta,2020-02-25,145,70,310,2020-04-20
Canada - Alberta,2020-02-26,147,70,320,2020-04-20
Canada - Alberta,2020-02-27,147,69,315,2020-04-20
Canada - Alberta,2020-02-28,147,69,315,2020-04-20
Canada - Alberta,2020-02-29,173,71,439,2020-04-20
Canada - Alberta,2020-03-01,235,80,564,2020-04-20
Canada - Alberta,2020-03-02,285,116,629,2020-04-20
Canada - Alberta,2020-03-03,293,138,629,2020-04-20
Canada - Alberta,2020-03-04,293,138,629,2020-04-20
Canada - Alberta,2020-03-05,320,143,731,2020-04-20
Canada - Alberta,2020-03-06,516,157,1697,2020-04-20
Canada - Alberta,2020-03-07,903,214,2300,2020-04-20
Canada - Alberta,2020-03-08,1273,361,2916,2020-04-20
Canada - Alberta,2020-03-09,1542,682,3361,2020-04-20
Canada - Alberta,2020-03-10,1908,825,4316,2020-04-20
Canada - Alberta,2020-03-11,2387,987,5312,2020-04-20
Canada - Alberta,2020-03-12,2855,1273,6298,2020-04-20
Canada - Alberta,2020-03-13,3209,1475,6950,2020-04-20
Canada - Alberta,2020-03-14,3489,1626,7555,2020-04-20
Canada - Alberta,2020-03-15,3768,1731,8305,2020-04-20
Canada - Alberta,2020-03-16,4142,1896,9126,2020-04-20
Canada - Alberta,2020-03-17,4681,2138,10370,2020-04-20
Canada - Alberta,2020-03-18,5315,2393,11744,2020-04-20
Canada - Alberta,2020-03-19,5854,2725,12722,2020-04-20
Canada - Alberta,2020-03-20,6265,2882,13654,2020-04-20
